Date,SPY_Price Open,SPY_Price High,SPY_Price Low,SPY_Price Close,SPY_Volume,TLT.O_Price Open,TLT.O_Price High,TLT.O_Price Low,TLT.O_Price Close,TLT.O_Volume,GLD_Price Open,GLD_Price High,GLD_Price Low,GLD_Price Close,GLD_Volume,XLE_Price Open,XLE_Price High,XLE_Price Low,XLE_Price Close,XLE_Volume,.DXY_Price Open,.DXY_Price High,.DXY_Price Low,.DXY_Price Close,Term_Spread,Credit_Spread,Breakeven_Inflation,VIX,Gold_Spot,WTI_Crude
2021-01-15,376.72,377.58,373.7,375.7,107159962.0,152.185,152.36,151.47,151.82,11624672.0,172.8437,173.07,170.975,171.13,16172494.0,21.845,21.85,21.165,21.375,95496998.0,90.224,90.801,90.223,90.772,0.98,2.13,2.1,24.34,137.51,52.25
2021-01-18,376.72,377.58,373.7,375.7,107159962.0,152.185,152.36,151.47,151.82,11624672.0,172.8437,173.07,170.975,171.13,16172494.0,21.845,21.85,21.165,21.375,95496998.0,90.784,90.951,90.713,90.765,0.98,2.13,2.1,24.34,137.51,52.25
2021-01-19,378.34,379.23,376.75,378.65,51233300.0,151.62,152.36,151.505,152.31,9575571.0,172.71,172.85,171.92,172.58,7485700.0,21.635,21.955,21.565,21.805,55619472.0,90.728,90.762,90.402,90.498,0.96,2.11,2.1,23.24,139.0,52.87
2021-01-20,381.11,384.79,380.69,383.89,61836062.0,151.985,152.48,151.79,152.46,5368933.0,174.37,175.467,173.82,175.39,9456038.0,21.99,22.045,21.67,21.885,50725614.0,90.408,90.697,90.275,90.475,0.97,2.11,2.12,21.58,143.24,53.16
2021-01-21,384.49,384.95,383.25,384.24,47955809.0,151.44,151.75,151.1,151.39,8164729.0,175.11,175.51,174.51,175.28,7250164.0,21.765,21.875,20.9475,21.145,59990096.0,90.418,90.452,90.048,90.131,0.99,2.12,2.1,21.32,141.24,53.0
2021-01-22,382.25,384.1256,381.835,382.88,52136931.0,151.85,152.01,151.42,151.88,9507150.0,172.89,174.29,172.35,173.9,7269592.0,20.68,21.0925,20.51,21.035,50444690.0,90.051,90.307,90.051,90.238,0.97,2.14,2.09,21.91,140.15,52.28
2021-01-25,383.67,384.77,378.46,384.39,70401971.0,152.76,153.69,152.635,153.67,8712616.0,174.8199,174.96,173.19,174.05,5936770.0,20.805,20.885,20.44,20.82,81823280.0,90.226,90.519,90.083,90.391,0.92,2.15,2.08,23.19,138.57,52.78
2021-01-26,385.41,385.85,383.54,383.79,42665281.0,153.1,153.6,152.92,153.38,7690318.0,173.98,174.26,173.4202,173.62,4685568.0,21.005,21.32,20.365,20.375,54999682.0,90.393,90.613,90.117,90.17,0.94,2.16,2.08,23.02,137.47,52.61
2021-01-27,380.22,380.32,372.01,374.41,123351078.0,154.07,154.5,153.53,153.77,7895249.0,172.93,173.52,171.66,172.52,9036528.0,20.04,20.66,19.755,20.1,99867222.0,90.154,90.88,90.153,90.647,0.92,2.16,2.08,37.21,131.57,52.81
2021-01-28,376.36,381.93,375.89,377.63,94198104.0,153.4,153.46,152.16,152.92,10667755.0,174.28,174.73,172.04,172.68,9392363.0,20.265,20.58,20.08,20.335,57248194.0,90.73,90.863,90.405,90.455,0.95,2.17,2.13,30.21,138.68,52.26
2021-01-29,375.63,376.67,368.27,370.07,126765121.0,151.42,152.49,151.3,152.0,14966238.0,174.87,175.1633,172.61,172.61,11252816.0,20.05,20.31,19.5875,19.66,63068960.0,90.562,90.78,90.363,90.584,1.0,2.17,2.13,33.09,138.59,52.16
2021-02-01,373.72,377.34,370.376,376.23,75817597.0,151.66,152.36,151.49,152.0,8165534.0,175.02,175.26,174.06,174.23,9079082.0,19.9,20.0,19.47,19.8,61021400.0,90.533,91.063,90.502,90.98,0.98,2.19,2.11,30.24,146.32,53.55
2021-02-02,379.65,383.22,376.3181,381.55,64450662.0,150.74,151.085,150.52,151.02,9177457.0,172.49,172.53,171.51,172.11,7221689.0,20.275,20.495,20.0125,20.015,63929012.0,91.0,91.287,90.801,91.197,1.01,2.18,2.15,25.56,139.05,54.77
2021-02-03,382.435,383.7,380.48,381.85,52427090.0,150.425,150.59,149.58,149.68,9633084.0,172.36,172.5901,171.5,171.85,4658060.0,20.12,20.9245,20.045,20.87,74385684.0,91.046,91.309,90.987,91.171,1.04,2.17,2.19,22.91,139.63,55.67
2021-02-04,382.96,386.24,381.9655,386.19,47142555.0,149.16,149.49,148.8,149.28,8262613.0,168.29,168.395,167.34,168.15,13736624.0,21.025,21.105,20.6525,21.1,48327800.0,91.09,91.583,91.085,91.529,1.04,2.19,2.17,21.77,137.51,56.19
2021-02-05,388.2,388.47,386.1444,387.71,48669773.0,149.1,149.57,148.02,148.03,10258935.0,168.99,170.18,168.67,169.81,6538458.0,21.43,21.5,21.2175,21.28,48196458.0,91.494,91.602,90.984,91.042,1.1,2.18,2.21,20.87,141.52,56.8
2021-02-08,389.27,390.56,388.35,390.51,38365185.0,148.3,149.265,148.035,148.68,11574766.0,171.9799,172.4,171.49,171.52,6887535.0,21.59,22.27405,21.57,22.17,62368242.0,91.004,91.235,90.896,90.934,1.08,2.14,2.22,21.24,144.57,57.95
2021-02-09,389.61,390.89,389.17,390.25,35551059.0,149.22,149.67,148.655,148.79,5218341.0,172.57,173.03,171.75,172.08,5131799.0,21.995,22.065,21.6425,21.935,64798726.0,90.911,90.928,90.426,90.439,1.07,2.15,2.22,21.63,143.92,58.34
2021-02-10,392.12,392.28,387.5,390.08,59154370.0,149.28,149.78,149.1409,149.78,8079802.0,173.15,173.22,172.01,172.71,6112812.0,22.01,22.375,21.87,22.355,58450988.0,90.492,90.527,90.251,90.371,1.04,2.16,2.21,21.99,143.65,58.69
2021-02-11,391.24,391.69,388.1,390.71,42913288.0,149.6791,149.79,148.75,148.96,11962758.0,172.7,172.871,170.71,171.21,5994522.0,22.285,22.29,21.5425,22.01,49632686.0,90.459,90.474,90.262,90.417,1.05,2.18,2.2,21.25,141.29,58.22
2021-02-12,389.85,392.9,389.77,392.64,50593270.0,147.7,148.08,147.03,147.11,14088379.0,170.29,171.65,169.88,170.69,6018930.0,21.8525,22.355,21.815,22.335,47400868.0,90.411,90.742,90.38,90.48,1.09,2.19,2.21,19.97,141.72,59.5
2021-02-15,389.85,392.9,389.77,392.64,50593270.0,147.7,148.08,147.03,147.11,14088379.0,170.29,171.65,169.88,170.69,6018930.0,21.8525,22.355,21.815,22.335,47400868.0,90.446,90.48,90.266,90.48,1.09,2.19,2.21,19.97,141.72,59.5
2021-02-16,393.96,394.17,391.53,392.3,50972366.0,145.22,145.655,144.6625,144.87,17789087.0,168.14,170.065,167.73,168.24,14761087.0,22.85,23.16,22.7325,22.895,76593396.0,90.293,90.648,90.118,90.509,1.17,2.15,2.24,21.46,140.0,60.07
2021-02-17,390.42,392.66,389.33,392.39,52806681.0,145.95,146.38,144.98,145.79,11203329.0,166.92,167.34,165.85,166.33,11425421.0,23.13,23.3825,22.795,23.235,69070750.0,90.711,91.056,90.617,90.951,1.18,2.13,2.21,21.5,137.43,61.09
2021-02-18,389.59,391.515,387.74,390.72,59712773.0,144.61,145.6,144.32,145.2,10755817.0,166.98,167.3,165.73,166.32,7498157.0,23.135,23.18,22.6375,22.71,61360116.0,90.9,90.981,90.541,90.592,1.18,2.13,2.16,22.49,135.72,60.4
2021-02-19,392.07,392.38,389.55,390.03,83240971.0,144.06,144.32,142.8517,143.27,12741726.0,166.76,167.94,166.6,167.01,8273502.0,22.74,23.18,22.7125,23.09,54404174.0,90.57,90.653,90.177,90.364,1.23,2.14,2.14,22.05,136.78,59.12
2021-02-22,387.06,389.62,386.74,387.03,67414170.0,143.03,143.74,141.72,142.18,13203873.0,168.54,169.89,168.3,169.51,10083290.0,23.245,24.2325,23.205,23.89,75644502.0,90.34,90.575,89.995,90.01,1.26,2.16,2.16,23.45,143.68,61.67
2021-02-23,384.66,388.945,380.2,387.5,107284127.0,141.52,142.5,141.14,141.77,12658455.0,169.48,169.74,168.28,169.12,8616789.0,24.175,24.355,23.255,24.285,98370840.0,90.023,90.264,89.943,90.169,1.26,2.2,2.16,23.11,140.9,61.66
2021-02-24,386.33,392.23,385.27,391.77,72433946.0,139.352,141.175,139.16,140.84,17363058.0,167.65,169.14,167.15,169.0,8890612.0,24.445,25.29,24.24,25.145,77748870.0,90.101,90.43,89.981,90.176,1.26,2.22,2.17,21.34,143.35,63.21
2021-02-25,390.41,391.88,380.7789,382.33,146670499.0,139.52,139.92,136.61,138.54,52621705.0,166.92,167.66,165.45,165.82,16359418.0,25.405,25.405,24.49,24.66,75887836.0,90.071,90.288,89.683,90.134,1.37,2.12,2.14,28.89,137.36,63.43
2021-02-26,384.35,385.58,378.23,380.36,152701639.0,140.77,143.3,139.68,143.12,45423326.0,165.0,165.1,160.95,161.81,23730391.0,24.33,24.4,23.365,24.075,90308814.0,90.36,90.973,90.132,90.879,1.3,2.12,2.15,27.95,130.79,61.55
2021-03-01,385.59,390.92,380.572,389.58,105348798.0,140.66,141.41,140.09,141.06,22050428.0,163.03,163.35,161.16,161.53,13828347.0,24.71,25.04,24.53,24.7,69391580.0,90.929,91.136,90.686,91.039,1.32,2.13,2.16,23.35,130.33,60.54
2021-03-02,389.82,390.07,386.0,386.54,79595332.0,140.4,141.13,140.295,141.07,12482218.0,161.93,162.925,161.22,162.41,11424608.0,24.79,24.99,24.55,24.565,74468188.0,91.028,91.394,90.725,90.785,1.29,2.15,2.2,24.1,134.84,59.7
2021-03-03,385.79,386.83,381.31,381.42,119940211.0,139.38,140.15,138.76,139.54,19763736.0,160.61,161.69,159.485,160.62,13059936.0,24.745,25.49,24.74,24.925,82574436.0,90.792,91.063,90.632,90.947,1.33,2.14,2.21,26.67,131.8,61.33
2021-03-04,381.22,384.0,371.88,376.7,183433020.0,139.632,139.94,137.96,138.64,22366564.0,160.6,161.455,158.43,159.04,13870077.0,25.15,25.98,24.915,25.52,107573830.0,91.01,91.673,90.972,91.631,1.4,2.13,2.2,28.57,130.68,63.81
2021-03-05,380.46,384.76,372.64,383.63,152039624.0,138.1687,139.34,137.99,138.91,20598039.0,159.66,159.82,158.55,159.14,12068139.0,26.245,26.535,25.59,26.475,112395764.0,91.656,92.192,91.624,91.977,1.42,2.13,2.22,24.66,133.58,66.08
2021-03-08,384.66,387.68,381.42,381.72,123149245.0,138.83,138.9,137.83,137.83,15236619.0,158.58,158.74,157.1297,157.49,12134854.0,26.735,26.875,26.14,26.525,100610096.0,91.985,92.421,91.842,92.313,1.42,2.14,2.21,25.47,131.71,65.03
2021-03-09,385.85,389.91,381.7299,387.17,113633556.0,139.27,139.815,138.97,139.74,14463394.0,160.75,161.2521,160.415,160.84,10382555.0,26.375,26.75575,25.87375,26.06,118889538.0,92.463,92.503,91.907,91.958,1.38,2.16,2.21,24.03,134.75,64.02
2021-03-10,389.69,391.4,388.1702,389.58,109899410.0,139.8,140.15,139.28,140.02,12387639.0,161.06,161.78,160.66,161.66,7962003.0,26.1,26.81,25.975,26.72,78416538.0,92.047,92.241,91.768,91.823,1.37,2.17,2.26,22.56,135.65,64.45
2021-03-11,392.23,395.65,391.74,393.53,86245040.0,139.17,139.38,138.46,139.01,14150742.0,161.47,161.98,161.12,161.52,6749209.0,26.775,27.1825,26.67,26.73,50797398.0,91.786,91.878,91.365,91.42,1.4,2.18,2.28,21.91,139.14,66.02
2021-03-12,392.07,394.21,391.2,394.06,64653565.0,136.4,136.4591,135.65,136.06,20402701.0,159.54,161.69,159.35,161.49,8608514.0,26.78,27.02465,26.5825,26.785,59786740.0,91.427,91.963,91.4,91.679,1.5,2.19,2.26,20.69,139.73,65.59
2021-03-15,394.33,396.685,392.03,396.41,73592302.0,136.49,137.09,136.41,136.86,11366662.0,162.305,162.55,161.43,162.2,8110140.0,26.725,26.8,26.16,26.48,60491700.0,91.663,91.965,91.54,91.833,1.48,2.18,2.27,20.03,142.12,65.36
2021-03-16,397.07,397.83,395.08,395.91,73722506.0,137.02,137.12,135.75,136.31,15567907.0,162.36,163.2,161.81,162.35,7547417.0,26.04,26.065,25.565,25.725,77287070.0,91.827,92.027,91.679,91.865,1.47,2.19,2.3,19.79,140.42,64.82
2021-03-17,394.53,398.12,393.3,397.26,97959265.0,135.15,135.525,134.15,135.29,27107490.0,162.268,164.15,161.48,163.51,12626689.0,25.65,26.05,25.43,25.925,64552256.0,91.858,92.004,91.373,91.442,1.5,2.23,2.3,19.23,144.2,64.55
2021-03-18,394.475,396.72,390.75,391.48,115349101.0,133.31,134.47,133.19,133.92,21622014.0,161.15,162.82,161.11,162.56,8731762.0,25.695,25.81,24.655,24.76,87207100.0,91.397,91.904,91.301,91.862,1.55,2.17,2.27,21.58,141.27,59.95
2021-03-19,389.88,391.569,387.15,389.48,113624490.0,134.08,134.83,133.8,134.75,18684950.0,162.56,163.43,162.4299,163.24,6868892.0,24.75,25.175,24.43,24.765,81158504.0,91.834,92.166,91.657,91.919,1.58,2.1,2.31,20.95,141.57,61.43
2021-03-22,390.03,394.07,389.97,392.59,73778646.0,135.69,136.41,135.37,136.26,17047525.0,162.27,163.13,162.16,163.0,5239970.0,24.45,24.5425,24.22,24.27,59561740.0,92.067,92.154,91.709,91.742,1.54,2.08,2.33,18.88,140.15,61.48
2021-03-23,391.91,393.46,388.66,389.5,90686552.0,136.585,137.54,136.15,137.49,16768448.0,162.45,162.49,161.592,161.81,6048301.0,23.78,24.45,23.63,23.915,103196216.0,91.8,92.395,91.757,92.336,1.48,2.11,2.29,20.3,135.28,57.75
2021-03-24,391.0,392.75,387.47,387.52,97588644.0,137.06,138.28,136.945,138.23,13862975.0,162.21,162.89,161.94,162.37,6183666.0,24.28,24.845,24.28,24.515,81630716.0,92.385,92.611,92.34,92.528,1.48,2.1,2.31,21.2,133.7,61.12
2021-03-25,385.98,390.55,383.9,389.7,116128622.0,138.3862,138.655,137.09,137.14,20781964.0,163.0599,163.5799,161.32,161.78,8398596.0,24.105,24.675,23.715,24.605,80670260.0,92.598,92.917,92.513,92.528,1.49,2.11,2.32,19.81,132.84,58.47
2021-03-26,390.93,396.41,390.29,395.98,114409114.0,136.42,137.2392,136.22,136.66,8433292.0,161.71,162.73,161.6499,162.24,6153894.0,25.05,25.25,24.765,25.215,72348626.0,92.812,92.872,92.645,92.766,1.53,2.09,2.34,18.86,135.87,60.93
2021-03-29,394.4,396.75,392.81,395.78,108107626.0,136.83,136.8465,134.97,135.5,13968084.0,161.46,161.52,159.83,160.31,8409316.0,25.0,25.13,24.61,24.915,47286140.0,92.723,92.964,92.72,92.944,1.59,2.08,2.36,20.74,135.88,61.49
2021-03-30,394.42,395.45,393.02,394.73,76262249.0,135.3,136.515,135.005,136.21,15020777.0,157.94,158.2,157.55,157.57,8353246.0,24.66,24.965,24.515,24.7,53392264.0,92.912,93.354,92.881,93.297,1.57,2.04,2.35,19.61,131.73,60.55
2021-03-31,395.34,398.0,395.31,396.33,112734214.0,136.34,136.59,134.98,135.45,19271281.0,158.06,160.68,158.05,159.96,10623771.0,24.65,24.76,24.4325,24.53,48097392.0,93.24,93.437,92.989,93.232,1.58,2.03,2.37,19.4,134.39,59.19
2021-04-01,398.4,400.67,398.18,400.61,99682876.0,136.55,137.62,136.3,137.51,14885947.0,161.56,162.11,161.28,161.98,7105228.0,24.64,25.165,24.51,25.155,65039506.0,93.216,93.336,92.875,92.929,1.52,1.98,2.35,17.33,139.93,61.41
2021-04-02,398.4,400.67,398.18,400.61,99682876.0,136.55,137.62,136.3,137.51,14885947.0,161.56,162.11,161.28,161.98,7105228.0,24.64,25.165,24.51,25.155,65039506.0,92.891,93.071,92.832,93.022,1.53,1.98,2.36,17.33,139.93,61.41
2021-04-05,403.46,406.94,403.38,406.36,91684764.0,136.55,136.97,135.94,136.91,8242978.0,161.52,162.4047,161.36,161.92,6163799.0,25.105,25.11,24.41,24.555,53372286.0,93.012,93.111,92.544,92.595,1.56,1.93,2.35,17.91,140.63,58.73
2021-04-06,405.76,407.24,405.4,406.12,62020953.0,137.16,137.98,137.01,137.84,9282395.0,162.79,163.53,162.75,163.22,6761166.0,24.675,25.0025,24.45,24.49,53257804.0,92.574,92.788,92.272,92.335,1.51,1.95,2.32,18.12,143.03,59.34
2021-04-07,405.94,406.96,405.45,406.59,55836280.0,137.45,138.1,136.88,136.88,11052827.0,162.82,163.31,162.5,162.76,5436014.0,24.5,24.7,24.41,24.575,49888690.0,92.32,92.499,92.137,92.455,1.52,1.96,2.34,17.16,140.67,59.77
2021-04-08,407.93,408.58,406.93,408.52,57863114.0,137.39,138.07,137.36,138.01,7847918.0,164.1679,164.77,164.14,164.51,6574524.0,24.4,24.405,23.975,24.255,63766654.0,92.416,92.478,91.999,92.059,1.5,1.98,2.33,16.95,144.26,59.61
2021-04-09,408.39,411.67,408.26,411.49,61104559.0,137.5,138.19,137.09,137.51,8717951.0,162.75,163.66,162.48,163.27,6657898.0,24.25,24.46,23.985,24.095,44373484.0,92.073,92.413,92.025,92.163,1.51,1.96,2.31,16.69,143.76,59.29
2021-04-12,410.85,411.93,410.2,411.64,56704899.0,137.46,137.53,137.1,137.45,7658990.0,162.73,162.8,161.81,162.28,4896669.0,24.305,24.48,23.82,23.905,39196268.0,92.182,92.33,92.01,92.138,1.51,1.95,2.33,16.91,140.81,59.7
2021-04-13,411.53,413.529,411.12,412.86,56550988.0,137.3,138.51,137.2,138.48,13232786.0,163.18,163.85,163.03,163.43,6995903.0,23.865,24.06,23.69,23.93,44825332.0,92.076,92.325,91.793,91.852,1.48,1.97,2.33,16.65,143.01,60.2
2021-04-14,412.83,413.96,410.87,411.45,61659907.0,138.03,138.2351,137.57,138.04,7293169.0,162.77,163.05,162.3,162.72,6312296.0,24.14,24.9175,24.115,24.595,66767858.0,91.827,91.829,91.574,91.69,1.48,1.98,2.33,16.99,142.13,63.15
2021-04-15,413.74,416.16,413.69,415.87,60229842.0,139.49,140.98,139.455,140.35,23896725.0,164.07,165.79,164.03,165.35,8250646.0,24.625,24.625,24.295,24.395,49686248.0,91.627,91.746,91.493,91.69,1.4,1.95,2.33,16.57,148.15,63.42
2021-04-16,417.25,417.91,415.73,417.26,82037278.0,139.1,139.73,138.9308,139.26,15238401.0,166.24,166.811,165.94,166.35,10057602.0,24.575,24.635,24.0975,24.2,57189010.0,91.659,91.813,91.486,91.556,1.43,1.97,2.36,16.25,149.16,63.16
2021-04-19,416.26,416.74,413.79,415.21,78498496.0,138.74,139.31,138.55,138.86,13886874.0,165.91,166.44,165.72,165.89,5721727.0,24.25,24.4275,23.9375,24.175,40827884.0,91.537,91.746,91.034,91.069,1.45,1.99,2.34,17.29,147.57,63.33
2021-04-20,413.91,415.0859,410.59,412.17,81851828.0,138.45,139.76,138.43,139.5,11476489.0,165.65,166.81,165.62,166.48,6531979.0,24.09,24.125,23.295,23.535,72573926.0,91.048,91.279,90.856,91.241,1.43,2.0,2.32,18.68,148.41,62.61
2021-04-21,411.51,416.29,411.36,416.07,66792983.0,139.54,139.91,139.07,139.78,11902155.0,167.18,168.39,167.15,168.13,8380178.0,23.235,23.92,23.125,23.835,56991058.0,91.206,91.428,91.086,91.155,1.42,2.01,2.33,17.5,151.76,61.34
2021-04-22,415.89,416.78,411.13,412.27,97582788.0,140.0,140.39,139.2,140.39,14156678.0,167.11,167.53,166.4901,167.04,7680140.0,23.95,23.95785,23.47505,23.555,50062894.0,91.111,91.419,91.0,91.333,1.41,1.99,2.33,18.71,148.55,61.45
2021-04-23,412.87,418.25,412.79,416.74,73276195.0,140.38,140.47,139.49,140.06,12302248.0,167.37,167.53,165.78,166.4,7107484.0,23.575,23.875,23.435,23.77,33904742.0,91.288,91.298,90.81,90.859,1.42,1.99,2.34,17.33,148.53,62.18
2021-04-26,417.44,418.22,416.8111,417.61,52182392.0,140.15,140.51,139.85,139.86,9103549.0,166.63,166.865,166.05,166.84,4786613.0,23.68,24.11,23.68,23.93,35891780.0,90.832,90.986,90.682,90.807,1.4,1.98,2.36,17.64,148.93,62.02
2021-04-27,417.93,418.14,416.3,417.52,51303056.0,139.59,139.82,138.525,138.64,14137281.0,166.92,167.15,166.28,166.42,5363499.0,24.02,24.305,23.91,24.22,42268872.0,90.877,91.071,90.814,90.909,1.46,1.97,2.39,17.56,146.04,63.03
2021-04-28,417.81,419.01,416.9,417.4,51238854.0,138.65,138.89,137.96,138.73,15263720.0,165.75,166.96,165.49,166.91,6932217.0,24.4,25.15,24.38,25.055,65873970.0,90.898,91.128,90.553,90.609,1.46,1.98,2.41,17.28,147.61,63.81
2021-04-29,420.32,420.72,416.44,420.06,78544329.0,137.45,138.36,137.125,138.32,17178229.0,165.58,166.26,164.47,166.22,9067627.0,25.415,25.64495,25.025,25.335,66042496.0,90.551,90.789,90.424,90.614,1.49,1.97,2.42,17.61,144.3,65.0
2021-04-30,417.63,418.54,416.34,417.3,85527030.0,138.507,138.73,137.98,138.64,15692322.0,165.86,166.0,165.24,165.66,6248711.0,24.975,25.32,24.64,24.695,58518964.0,90.631,91.322,90.591,91.28,1.49,1.96,2.41,18.61,142.13,63.5
2021-05-03,419.43,419.84,417.665,418.2,68128289.0,138.7,139.645,138.28,138.52,16447651.0,167.61,168.43,167.41,167.81,9014708.0,24.98,25.44,24.9,25.375,45740086.0,91.297,91.387,90.867,90.945,1.47,1.96,2.42,18.31,148.72,64.46
2021-05-04,416.07,416.6,411.67,415.62,101591166.0,139.49,140.16,139.155,139.46,18640004.0,167.69,168.55,165.5,166.58,10267411.0,25.425,25.615,25.1,25.39,53917512.0,91.002,91.398,90.986,91.288,1.45,1.97,2.42,19.48,146.58,65.72
2021-05-05,417.38,417.63,414.94,415.75,60284659.0,139.03,139.85,138.92,139.69,11128146.0,166.63,167.31,166.61,167.27,5949985.0,25.705,26.2875,25.49,26.21,79621260.0,91.278,91.436,91.173,91.308,1.43,1.98,2.47,19.15,148.09,65.63
2021-05-06,415.83,419.21,413.675,419.07,74321368.0,139.25,140.19,139.2003,139.92,21907928.0,167.95,170.29,167.92,170.06,13574072.0,26.205,26.345,25.7175,26.345,58710460.0,91.271,91.379,90.876,90.951,1.42,1.96,2.45,18.39,153.81,64.73
2021-05-07,419.89,422.815,419.16,422.12,67733790.0,140.1,140.6,138.91,139.23,18346877.0,171.53,172.5501,171.0,171.59,14748628.0,26.075,26.8575,25.98,26.815,63196234.0,90.875,90.959,90.191,90.233,1.46,1.97,2.49,16.69,156.28,64.96
2021-05-10,422.5,422.74,417.81,417.94,81852446.0,138.95,139.25,137.69,137.82,15146246.0,172.74,172.84,171.78,172.11,8276584.0,27.15,27.57,26.805,26.825,68998000.0,90.229,90.339,90.042,90.212,1.47,1.98,2.54,19.66,154.72,64.92
2021-05-11,413.1,415.27,410.06,414.21,116887975.0,137.23,137.48,136.77,137.04,15158611.0,170.5582,172.17,170.27,172.14,8348213.0,26.265,26.64105,25.905,26.135,113531824.0,90.239,90.357,89.982,90.141,1.48,2.01,2.53,21.84,157.14,65.31
2021-05-12,411.23,412.59,404.0,405.41,134811046.0,136.67,136.8,135.36,135.6,20859432.0,171.4321,171.835,170.345,170.43,12666262.0,26.27,27.035,26.14,26.26,82195522.0,90.194,90.796,90.163,90.713,1.53,2.02,2.54,27.59,153.66,65.96
2021-05-13,407.07,412.35,407.02,410.28,106393963.0,135.93,136.37,135.63,135.81,13074735.0,170.35,171.27,170.225,171.13,8078266.0,25.945,26.425,25.59,25.94,79698130.0,90.747,90.907,90.587,90.752,1.5,2.04,2.51,23.13,152.94,63.82
2021-05-14,413.21,417.49,413.18,416.58,82201629.0,136.53,137.08,136.22,137.08,17566732.0,172.05,172.7,171.82,172.69,9686777.0,26.225,26.845,26.225,26.745,57183664.0,90.756,90.803,90.282,90.321,1.47,2.03,2.51,18.81,157.36,65.32
2021-05-17,415.39,416.39,413.36,415.52,65129221.0,136.83,137.17,136.565,136.79,6113792.0,173.3,175.0,173.28,174.7,11956831.0,26.65,27.375,26.61,27.365,67404126.0,90.304,90.428,90.147,90.164,1.48,2.02,2.54,19.72,166.01,66.24
2021-05-18,415.8,416.06,411.77,411.94,59810238.0,136.4,136.57,136.07,136.44,11423065.0,175.18,175.21,174.46,175.04,7294010.0,27.325,27.4225,26.68,26.73,70435364.0,90.18,90.203,89.693,89.75,1.48,2.03,2.52,21.34,165.33,65.49
2021-05-19,406.92,411.05,405.33,410.86,106467052.0,136.54,137.3,135.62,136.11,14296300.0,175.14,177.0,174.345,175.16,20741106.0,26.105,26.36,25.7,26.065,87969634.0,89.782,90.287,89.688,90.191,1.52,2.02,2.48,22.18,162.0,63.28
2021-05-20,411.8,416.625,411.67,415.28,78022218.0,136.76,137.49,136.67,137.23,13310501.0,175.32,176.46,175.11,175.96,9802799.0,26.055,26.145,25.655,26.025,56522656.0,90.209,90.232,89.748,89.808,1.48,2.02,2.41,20.67,164.05,61.95
2021-05-21,416.87,418.2,414.45,414.94,76578662.0,137.66,137.7,137.06,137.67,10171561.0,176.58,176.8602,175.145,176.04,7677190.0,26.285,26.4675,26.06,26.08,50539780.0,89.778,90.154,89.65,90.017,1.46,2.01,2.43,20.15,163.06,63.61
2021-05-24,417.34,420.32,417.08,419.17,51376702.0,137.99,138.58,137.89,138.18,6736459.0,176.15,176.59,175.87,176.35,5557339.0,26.26,26.4,25.96595,26.34,48020388.0,90.029,90.103,89.763,89.844,1.46,2.0,2.44,18.4,163.99,66.13
2021-05-25,420.33,420.71,417.62,418.24,57451396.0,138.63,139.5,138.62,139.46,12346882.0,176.15,177.95,176.04,177.95,8986945.0,26.275,26.345,25.765,25.805,48558506.0,89.851,89.868,89.535,89.639,1.41,2.01,2.42,18.84,163.37,66.27
2021-05-26,418.87,419.61,417.76,419.07,43088618.0,139.59,139.91,138.88,139.22,9793707.0,178.368,178.61,177.04,177.64,8495383.0,25.83,26.1275,25.71,26.035,39554484.0,89.694,90.109,89.586,90.042,1.44,1.98,2.4,17.36,163.29,66.41
2021-05-27,420.17,420.72,418.9851,419.29,56707677.0,138.5,138.69,137.99,138.655,10695157.0,177.39,177.82,176.81,177.71,7992951.0,26.14,26.375,25.91,26.055,39053534.0,90.079,90.179,89.893,89.971,1.47,1.98,2.42,16.74,163.14,66.87
2021-05-28,420.97,421.25,419.79,420.04,58520164.0,138.582,139.3,138.34,138.44,10258035.0,177.46,178.43,177.2411,178.38,9968324.0,26.2,26.235,25.965,26.105,37130984.0,90.034,90.441,89.982,90.031,1.44,1.99,2.42,16.76,163.96,66.31
2021-05-31,420.97,421.25,419.79,420.04,58520164.0,138.582,139.3,138.34,138.44,10258035.0,177.46,178.43,177.2411,178.38,9968324.0,26.2,26.235,25.965,26.105,37130984.0,90.056,90.12,89.816,90.031,1.44,1.99,2.42,16.76,163.96,66.31
2021-06-01,422.57,422.72,419.2,419.67,54216625.0,137.82,138.26,137.25,138.21,11778666.0,178.76,178.85,177.19,177.9,9143250.0,26.62,27.16875,26.605,27.11,72570296.0,89.813,89.94,89.663,89.831,1.46,1.97,2.46,17.9,165.64,67.8
2021-06-02,420.37,421.23,419.29,420.33,49097061.0,138.55,138.79,138.32,138.53,7347905.0,178.34,178.78,177.97,178.77,6613106.0,27.275,27.745,26.955,27.615,67893446.0,89.921,90.246,89.857,89.909,1.46,1.98,2.44,17.48,165.7,68.79
2021-06-03,417.85,419.99,416.28,418.77,58138763.0,138.51,138.51,137.845,138.01,10994063.0,175.83,175.83,174.66,175.27,10153899.0,27.5,27.845,27.325,27.69,58761658.0,89.926,90.551,89.887,90.512,1.47,1.96,2.42,18.04,159.96,68.81
2021-06-04,420.75,422.92,418.8422,422.6,55938789.0,138.52,139.9,138.52,139.9,15773737.0,176.65,177.57,176.61,177.16,8375264.0,27.87,27.99,27.4625,27.875,52658810.0,90.467,90.627,90.026,90.136,1.42,1.98,2.4,16.42,162.06,69.57
